sector,entityid,entityName,plantid,balancing_authority_code,balancing.authority.name,status,latitude,longitude,gen_cap,operating.year.month
ipp-non-chp,17650,Southern Power Co,58592,CISO,California Independent System Operator,OP,33.08,-115.47,160.5,2014-11
ipp-non-chp,58661,"Sustainable Power Group, LLC",58609,CISO,California Independent System Operator,OP,34.553056,-117.456944,1.5,2013-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",58610,CISO,California Independent System Operator,OP,34.551111,-117.191111,1.5,2013-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",58611,CISO,California Independent System Operator,OP,34.496944,-117.145,1.5,2013-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",58612,CISO,California Independent System Operator,OP,34.545,-117.191944,1.5,2013-12
ipp-non-chp,58568,"Westlands Solar Farms, LLC",58616,CISO,California Independent System Operator,OP,36.138056,-120.075833,18,2014-02
ipp-non-chp,58575,"Sol Orchard Imperial 1, LLC",58621,IID,Imperial Irrigation District,OP,32.803333,-115.546389,20,2013-10
ipp-chp,58549,County of Alameda GSA,58625,CISO,California Independent System Operator,OP,37.719167,-121.886944,2.3,2016-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",58626,CISO,California Independent System Operator,OP,34.681667,-118.324722,20,2014-11
ipp-non-chp,58661,"Sustainable Power Group, LLC",58627,CISO,California Independent System Operator,OP,34.688889,-118.320278,10,2016-12
ipp-non-chp,60947,Tesla Inc.,58633,CISO,California Independent System Operator,OP,36.721111,-121.787778,1,2010-12
ipp-non-chp,60947,Tesla Inc.,58634,CISO,California Independent System Operator,OP,34.695833,-118.058889,1,2011-12
ipp-non-chp,60947,Tesla Inc.,58636,BANC,Balancing Authority of Northern California,OP,38.643611,-121.416389,1,2013-02
ipp-non-chp,58593,Sequoia PV 1 LLC,58642,CISO,California Independent System Operator,OP,36.2,-119.42,3,2014-01
commercial-non-chp,58622,Costco Wholesale,58698,CISO,California Independent System Operator,OP,34.013056,-117.5375,3,2011-11
ipp-non-chp,17650,Southern Power Co,58711,CISO,California Independent System Operator,OP,35.62,-119.85,32,2015-04
ipp-non-chp,17650,Southern Power Co,58713,CISO,California Independent System Operator,OP,36.73,-120.41,62.5,2015-06
ipp-non-chp,58654,Orion Solar I LLC,58718,CISO,California Independent System Operator,OP,35.150694,-118.875,12,2014-04
ipp-non-chp,58655,"Orion Solar II, LLC",58721,CISO,California Independent System Operator,OP,35.150694,-118.875278,8,2014-06
commercial-non-chp,58661,"Sustainable Power Group, LLC",58748,CISO,California Independent System Operator,OP,38.300556,-121.966389,1,2013-08
ipp-non-chp,58661,"Sustainable Power Group, LLC",58750,CISO,California Independent System Operator,OP,34.716944,-118.289444,5,2014-11
ipp-non-chp,58661,"Sustainable Power Group, LLC",58751,CISO,California Independent System Operator,OP,34.713333,-118.289444,1.5,2014-05
ipp-non-chp,58661,"Sustainable Power Group, LLC",58752,CISO,California Independent System Operator,OP,34.713333,-118.289444,1.5,2014-05
ipp-non-chp,58661,"Sustainable Power Group, LLC",58753,CISO,California Independent System Operator,OP,34.723056,-118.289722,1.5,2014-06
ipp-non-chp,58661,"Sustainable Power Group, LLC",58754,CISO,California Independent System Operator,OP,34.723056,-118.289722,1.5,2014-06
ipp-non-chp,58661,"Sustainable Power Group, LLC",58755,CISO,California Independent System Operator,OP,34.723056,-118.289722,1.5,2014-06
ipp-non-chp,58661,"Sustainable Power Group, LLC",58756,CISO,California Independent System Operator,OP,34.723056,-118.289722,1,2014-07
ipp-non-chp,58661,"Sustainable Power Group, LLC",58757,CISO,California Independent System Operator,OP,34.723056,-118.289722,6.5,2014-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",58761,CISO,California Independent System Operator,OP,34.582222,-117.341667,2,2014-05
ipp-non-chp,58661,"Sustainable Power Group, LLC",58762,CISO,California Independent System Operator,OP,34.583333,-117.340278,2,2014-05
ipp-non-chp,58661,"Sustainable Power Group, LLC",58763,CISO,California Independent System Operator,OP,34.584444,-117.341389,1.5,2014-11
ipp-non-chp,58696,Ignite Solar Holdings LLC,58814,CISO,California Independent System Operator,OP,41.031389,-121.4225,3,2014-03
ipp-non-chp,58661,"Sustainable Power Group, LLC",58831,CISO,California Independent System Operator,OP,35.321944,-118.812778,16.6,2015-10
ipp-non-chp,58759,Perpetual Energy Systems,58889,CISO,California Independent System Operator,OP,38.761389,-122.975278,1,2009-02
ipp-non-chp,58759,Perpetual Energy Systems,58890,CISO,California Independent System Operator,OP,38.510833,-122.479722,1.2,2009-01
ipp-non-chp,58775,Sol Orchard San Diego 22 LLC,58906,CISO,California Independent System Operator,OP,33.234167,-117.001667,2.5,2013-12
ipp-non-chp,58776,Sol Orchard San Diego 23 LLC,58907,CISO,California Independent System Operator,OP,33.234167,-117.001667,5,2013-12
ipp-non-chp,58786,Sol Orchard San Diego 20 LLC,58909,CISO,California Independent System Operator,OP,33.012222,-116.875,2,2013-12
ipp-non-chp,58787,Sol Orchard San Diego 21 LLC,58911,CISO,California Independent System Operator,OP,33.012222,-116.875,5,2013-12
ipp-non-chp,57104,Golden Springs Development Company LLC,58912,CISO,California Independent System Operator,OP,33.910833,-118.044444,1.8,2015-03
ipp-non-chp,57104,Golden Springs Development Company LLC,58913,CISO,California Independent System Operator,OP,33.910833,-118.044444,1.5,2015-03
ipp-non-chp,61315,Solarenewal LLC,58918,CISO,California Independent System Operator,OP,36.67,-119.415833,1.2,2014-02
ipp-non-chp,61315,Solarenewal LLC,58919,CISO,California Independent System Operator,OP,39.291667,-121.669722,1.3,2014-04
ipp-non-chp,61315,Solarenewal LLC,58920,CISO,California Independent System Operator,OP,37.352222,-120.506944,1.5,2014-04
ipp-non-chp,58812,GLT Cloverdale Solar LLC,58949,CISO,California Independent System Operator,OP,38.773056,-123.017778,1.5,2014-06
ipp-non-chp,60947,Tesla Inc.,58954,BANC,Balancing Authority of Northern California,OP,38.643611,-121.163889,1,2012-10
ipp-non-chp,60947,Tesla Inc.,58963,CISO,California Independent System Operator,OP,34.136111,-118.701944,1,2014-02
ipp-non-chp,56769,Consolidated Edison Development Inc.,58973,CISO,California Independent System Operator,OP,35.874722,-119.046111,19.8,2014-09
ipp-non-chp,17650,Southern Power Co,58975,CISO,California Independent System Operator,OP,36.218806,-119.805833,102,2016-08
ipp-non-chp,58468,Dominion Renewable Energy,58983,CISO,California Independent System Operator,OP,35.026667,-118.185556,45,2014-12
ipp-non-chp,58468,Dominion Renewable Energy,58984,CISO,California Independent System Operator,OP,36.6175,-120.290833,19,2014-12
ipp-non-chp,58468,Dominion Renewable Energy,58985,CISO,California Independent System Operator,OP,36.247778,-119.833889,20,2014-12
ipp-non-chp,58468,Dominion Renewable Energy,58986,CISO,California Independent System Operator,OP,35.223333,-119.088889,20,2014-12
ipp-non-chp,58468,Dominion Renewable Energy,58990,CISO,California Independent System Operator,OP,35.026667,-118.185556,15,2014-12
ipp-non-chp,58468,Dominion Renewable Energy,58991,CISO,California Independent System Operator,OP,36.226111,-119.905278,20,2014-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",59008,CISO,California Independent System Operator,OP,35.323056,-118.821389,15,2015-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",59009,CISO,California Independent System Operator,OP,35.325278,-118.878611,27,2015-12
ipp-non-chp,57130,Janssen Pharmaceutical Co,59058,CISO,California Independent System Operator,OP,38.399444,-121.960278,1,2007-09
ipp-non-chp,58468,Dominion Renewable Energy,59086,CISO,California Independent System Operator,OP,35.593611,-119.58,12,2015-05
ipp-non-chp,58468,Dominion Renewable Energy,59087,CISO,California Independent System Operator,OP,36.134444,-119.554444,12,2015-05
ipp-non-chp,17650,Southern Power Co,59088,IID,Imperial Irrigation District,OP,33.165833,-115.532222,20,2016-02
ipp-non-chp,60947,Tesla Inc.,59094,CISO,California Independent System Operator,OP,34.708333,-118.130556,1.5,2014-06
ipp-non-chp,60947,Tesla Inc.,59095,CISO,California Independent System Operator,OP,34.708333,-118.130556,1,2014-06
ipp-non-chp,60947,Tesla Inc.,59096,CISO,California Independent System Operator,OP,34.708333,-118.130556,1,2014-06
ipp-non-chp,60947,Tesla Inc.,59098,CISO,California Independent System Operator,OP,34.700278,-118.123611,1,2014-06
ipp-non-chp,60947,Tesla Inc.,59099,CISO,California Independent System Operator,OP,34.700278,-118.123611,1,2014-06
ipp-non-chp,58944,"Enerparc CA 1, LLC",59122,CISO,California Independent System Operator,OP,36.831667,-121.404167,1.5,2014-06
ipp-non-chp,59622,"Ahana Renewables, LLC",59129,CISO,California Independent System Operator,OP,37.969722,-121.719444,1.1,2013-08
ipp-non-chp,59622,"Ahana Renewables, LLC",59130,CISO,California Independent System Operator,OP,37.921944,-121.755556,1.3,2013-09
ipp-non-chp,59622,"Ahana Renewables, LLC",59132,CISO,California Independent System Operator,OP,34.9325,-117.907222,1.1,2012-02
ipp-non-chp,59622,"Ahana Renewables, LLC",59133,CISO,California Independent System Operator,OP,34.917222,-117.900278,1.1,2012-02
ipp-non-chp,59622,"Ahana Renewables, LLC",59138,CISO,California Independent System Operator,OP,32.906111,-117.121389,1.1,2011-02
ipp-non-chp,59622,"Ahana Renewables, LLC",59139,CISO,California Independent System Operator,OP,33.21,-117.170556,1.1,2011-05
ipp-non-chp,58968,RE Mustang LLC,59150,CISO,California Independent System Operator,OP,36.221667,-119.903056,100,2016-08
ipp-non-chp,58976,"PsomasFMG Lancaster Solar Crest, LLC",59167,CISO,California Independent System Operator,OP,34.715,-118.095,1.5,2014-11
ipp-non-chp,58976,"PsomasFMG Lancaster Solar Crest, LLC",59169,CISO,California Independent System Operator,OP,34.710556,-118.166111,1.5,2014-11
ipp-non-chp,59139,SunEdison LLC,59182,CISO,California Independent System Operator,OP,34.435,-117.378056,1.5,2014-08
ipp-non-chp,58468,Dominion Renewable Energy,59183,CISO,California Independent System Operator,OP,36.138056,-119.564722,20,2014-12
ipp-non-chp,58593,Sequoia PV 1 LLC,59203,CISO,California Independent System Operator,OP,36.19,-119.12,4.5,2014-07
ipp-non-chp,59004,Sequoia PV 3 LLC,59219,CISO,California Independent System Operator,OP,36.05,-119.02,3,2014-07
ipp-non-chp,59041,Lone Valley Solar Park II LLC,59237,CISO,California Independent System Operator,OP,34.408333,-116.8625,20,2014-12
ipp-non-chp,60605,"Rio Bravo Solar I, LLC",59249,CISO,California Independent System Operator,OP,35.416111,-119.6825,20,2016-12
ipp-non-chp,60606,"Rio Bravo Solar II, LLC",59250,CISO,California Independent System Operator,OP,35.4225,-119.629167,20,2016-12
ipp-non-chp,60607,"Wildwood Solar II, LLC",59253,CISO,California Independent System Operator,OP,35.63,-119.573889,15,2017-01
ipp-non-chp,58661,"Sustainable Power Group, LLC",59262,CISO,California Independent System Operator,OP,34.599444,-117.932778,5,2014-12
ipp-non-chp,59089,Merced Solar LLC,59265,CISO,California Independent System Operator,OP,37.267778,-120.484444,1.5,2014-12
ipp-non-chp,59090,Mission Solar LLC,59267,CISO,California Independent System Operator,OP,37.267778,-120.4825,1.5,2014-12
ipp-non-chp,59091,Hollister Solar LLC,59268,CISO,California Independent System Operator,OP,36.8625,-121.428889,1.5,2014-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",59269,CISO,California Independent System Operator,OP,34.512778,-117.387222,1.5,2014-11
ipp-non-chp,58661,"Sustainable Power Group, LLC",59270,CISO,California Independent System Operator,OP,34.511389,-117.387222,1.5,2014-11
ipp-non-chp,58661,"Sustainable Power Group, LLC",59271,CISO,California Independent System Operator,OP,34.509444,-117.387222,1.5,2014-11
ipp-non-chp,58661,"Sustainable Power Group, LLC",59272,CISO,California Independent System Operator,OP,34.508056,-117.387222,1.5,2014-11
ipp-non-chp,58661,"Sustainable Power Group, LLC",59273,CISO,California Independent System Operator,OP,34.613056,-117.938889,10,2015-08
ipp-non-chp,58540,California PV Energy LLC,59283,CISO,California Independent System Operator,OP,38.001111,-121.703889,1,2014-08
ipp-non-chp,59104,"Sequoia PV 2, LLC",59300,CISO,California Independent System Operator,OP,36.306667,-119.629167,3,2014-08
ipp-non-chp,60865,"CD Global Solar Holdings, LLC",59308,LDWP,Los Angeles Department of Water and Power,OP,35.248889,-118.034444,37.8,2017-12
ipp-non-chp,60865,"CD Global Solar Holdings, LLC",59309,LDWP,Los Angeles Department of Water and Power,OP,35.265833,-117.999167,47.3,2017-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",59315,LDWP,Los Angeles Department of Water and Power,OP,35.269444,-118.014444,56,2017-04
ipp-non-chp,58661,"Sustainable Power Group, LLC",59316,LDWP,Los Angeles Department of Water and Power,OP,35.253056,-118.014722,56,2016-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",59317,LDWP,Los Angeles Department of Water and Power,OP,35.253611,-118.026944,50,2016-12
ipp-non-chp,59121,"Pumpjack Solar I, LLC",59322,CISO,California Independent System Operator,OP,35.305556,-119.6225,20,2015-01
ipp-non-chp,57081,"WGL Energy Systems, Inc",59323,BANC,Balancing Authority of Northern California,OP,38.587222,-121.457778,1.5,2014-08
ipp-non-chp,58468,Dominion Renewable Energy,59334,CISO,California Independent System Operator,OP,34.812222,-118.352778,18,2015-08
ipp-non-chp,59138,"SunPower Corporation, Systems",59339,CISO,California Independent System Operator,OP,37.130278,-121.052222,108,2015-11
ipp-non-chp,59139,SunEdison LLC,59359,CISO,California Independent System Operator,OP,34.473889,-117.562778,1.5,2014-10
ipp-non-chp,59139,SunEdison LLC,59360,CISO,California Independent System Operator,OP,34.471389,-117.562222,1,2014-10
ipp-non-chp,59158,"Wildwood Solar I, LLC",59380,CISO,California Independent System Operator,OP,35.615833,-119.578333,19.5,2015-02
commercial-non-chp,59173,City of Tulare Water Pollution Control,59395,CISO,California Independent System Operator,OP,36.185,-119.375,1.1,2011-02
ipp-non-chp,59174,"CD US Solar MT3, LLC",59397,CISO,California Independent System Operator,OS,34.762222,-117.338889,1.5,2014-12
ipp-non-chp,59174,"CD US Solar MT3, LLC",59398,CISO,California Independent System Operator,OS,34.762222,-117.338889,1.5,2014-12
ipp-non-chp,59174,"CD US Solar MT3, LLC",59399,CISO,California Independent System Operator,OS,34.762222,-117.338889,1.5,2014-12
ipp-non-chp,59176,Diamond Valley Solar LLC,59405,CISO,California Independent System Operator,OP,33.713056,-117.0725,1.3,2015-01
ipp-non-chp,59183,Shafter Solar LLC,59408,CISO,California Independent System Operator,OP,35.393333,-119.127778,20,2015-05
ipp-non-chp,59185,"CD US Solar PO 3, LLC",59409,CISO,California Independent System Operator,OP,34.768333,-117.323611,1,2014-12
ipp-non-chp,59185,"CD US Solar PO 3, LLC",59410,CISO,California Independent System Operator,OP,34.766389,-117.323611,1.5,2014-12
ipp-non-chp,59185,"CD US Solar PO 3, LLC",59411,CISO,California Independent System Operator,OP,34.765,-117.323611,1.5,2014-12
ipp-non-chp,59050,Algonquin Power Co,59412,CISO,California Independent System Operator,OP,35.126111,-119.243333,20,2015-05
ipp-non-chp,56769,Consolidated Edison Development Inc.,59413,CISO,California Independent System Operator,OP,36.141944,-119.581667,19.8,2015-05
ipp-non-chp,56769,Consolidated Edison Development Inc.,59414,CISO,California Independent System Operator,OP,35.815,-119.459722,20,2015-05
electric-utility,59187,Anaheim Public Utilities,59416,CISO,California Independent System Operator,OP,33.8025,-117.919722,2.1,2014-08
ipp-non-chp,59139,SunEdison LLC,59421,CISO,California Independent System Operator,OP,34.413056,-117.470833,1.5,2014-11
ipp-non-chp,59139,SunEdison LLC,59422,CISO,California Independent System Operator,OP,34.4175,-117.469722,1.5,2014-11
ipp-non-chp,59139,SunEdison LLC,59423,CISO,California Independent System Operator,OP,34.415278,-117.47,1.5,2014-11
ipp-non-chp,58661,"Sustainable Power Group, LLC",59431,CISO,California Independent System Operator,OP,34.703611,-118.334167,20,2015-11
ipp-non-chp,59212,"Adelanto Solar II, LLC",59440,CISO,California Independent System Operator,OP,34.557222,-117.3775,7,2015-07
ipp-non-chp,59211,"Adelanto Solar, LLC",59441,CISO,California Independent System Operator,OP,34.557222,-117.3775,20,2015-09
ipp-non-chp,58468,Dominion Renewable Energy,59443,CISO,California Independent System Operator,OP,34.689167,-118.324722,20,2014-11
ipp-non-chp,58468,Dominion Renewable Energy,59469,CISO,California Independent System Operator,OP,34.682222,-117.3475,20,2015-05
industrial-non-chp,57369,"Apple, Inc",59473,CISO,California Independent System Operator,OP,37.33,-122.01,14.4,2017-06
ipp-non-chp,59257,"Giffen Solar Park, LLC",59522,CISO,California Independent System Operator,OP,36.544722,-120.316111,20,2017-06
ipp-non-chp,59258,"Five Points Solar Park, LLC",59523,CISO,California Independent System Operator,OP,36.386944,-120.236667,60,2016-09
ipp-non-chp,56769,Consolidated Edison Development Inc.,59524,CISO,California Independent System Operator,OP,35.612,-119.845,20,2019-01
ipp-non-chp,59260,Wright Solar Park LLC,59525,CISO,California Independent System Operator,OP,37.009444,-120.957222,200,2019-12
ipp-non-chp,59262,"NRG Solar Oasis, LLC",59528,CISO,California Independent System Operator,OP,34.648889,-118.076667,20,2016-01
ipp-non-chp,59272,"41MB 8me, LLC",59531,CISO,California Independent System Operator,OP,36.941111,-119.96,50,2020-06
ipp-non-chp,59273,"62SK 8me, LLC",59532,LDWP,Los Angeles Department of Water and Power,OP,35.249167,-117.955278,105,2016-07
ipp-non-chp,59275,CF SBC Master Tenant One LLC,59536,CISO,California Independent System Operator,OP,34.548056,-117.464444,1.5,2015-01
ipp-non-chp,59275,CF SBC Master Tenant One LLC,59537,CISO,California Independent System Operator,OP,34.548056,-117.464444,1.5,2015-01
ipp-non-chp,59284,"Kona Solar, LLC",59539,CISO,California Independent System Operator,OP,33.896111,-117.283611,1.5,2015-03
ipp-non-chp,59284,"Kona Solar, LLC",59540,CISO,California Independent System Operator,OP,34.100278,-117.552778,1.8,2015-04
ipp-non-chp,59284,"Kona Solar, LLC",59541,CISO,California Independent System Operator,OP,34.039722,-117.606667,1.5,2015-03
ipp-non-chp,59290,Solvida Energy Group/Blue Oak Energy,59550,CISO,California Independent System Operator,OP,38.521111,-121.993889,2,2014-12
ipp-non-chp,59298,"Vega Solar, LLC",59555,CISO,California Independent System Operator,OP,36.925833,-120.82,20,2015-03
ipp-non-chp,59345,"Colton Solar One, LLC",59597,CISO,California Independent System Operator,OP,34.093333,-117.319444,2.5,2015-06
ipp-non-chp,59346,"Colton Solar Two, LLC",59598,CISO,California Independent System Operator,OP,34.042222,-117.361667,1,2015-04
ipp-non-chp,60184,"Tropico, LLC",59599,CISO,California Independent System Operator,OP,35.831944,-119.056111,14,2016-09
ipp-non-chp,60185,"Nicolis, LLC",59600,CISO,California Independent System Operator,OP,35.835833,-119.056111,20,2016-09
ipp-non-chp,58468,Dominion Renewable Energy,59607,CISO,California Independent System Operator,OP,35.115278,-119.317778,20,2015-12
ipp-non-chp,59353,"AP North Lake I, LP",59610,CISO,California Independent System Operator,OP,33.74,-117.010556,20,2015-08
ipp-non-chp,59381,EE Kettleman California LLC,59633,CISO,California Independent System Operator,OP,36.050833,-119.9475,20,2015-07
ipp-non-chp,59393,"Coronal Lost Hills, LLC",59638,CISO,California Independent System Operator,OP,35.726667,-119.905833,20,2015-05
ipp-non-chp,11208,Los Angeles Department of Water & Power,59651,LDWP,Los Angeles Department of Water and Power,OP,34.071389,-118.196111,1.7,2015-02
ipp-non-chp,11208,Los Angeles Department of Water & Power,59652,LDWP,Los Angeles Department of Water and Power,OP,34.236667,-118.565833,1.2,2014-09
ipp-non-chp,58468,Dominion Renewable Energy,59657,IID,Imperial Irrigation District,OP,33.252222,-115.4975,20,2015-06
ipp-non-chp,59457,"Sun Harvest Solar, LLC",59687,CISO,California Independent System Operator,OP,37.05758,-120.653625,1.5,2015-05
ipp-non-chp,58468,Dominion Renewable Energy,59703,CISO,California Independent System Operator,OP,38.129759,-122.568158,1,2016-05
ipp-non-chp,59491,Seville Solar One LLC,59722,IID,Imperial Irrigation District,OP,33.1125,-116.0139,20,2015-12
ipp-non-chp,59492,Seville Solar Two LLC,59723,IID,Imperial Irrigation District,OP,33.1101,-116.0059,30,2015-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",59730,CISO,California Independent System Operator,OP,34.613602,-117.93439,2,2016-01
ipp-non-chp,58661,"Sustainable Power Group, LLC",59737,CISO,California Independent System Operator,OP,36.552186,-120.352481,9,2017-09
ipp-non-chp,58661,"Sustainable Power Group, LLC",59738,CISO,California Independent System Operator,OP,36.723806,-120.432139,5,2015-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",59739,CISO,California Independent System Operator,OP,34.780192,-118.19333,5,2017-04
ipp-non-chp,58661,"Sustainable Power Group, LLC",59740,CISO,California Independent System Operator,OP,35.022903,-118.282694,20,2016-06
ipp-non-chp,59512,"Team-Solar, Inc.",59746,CISO,California Independent System Operator,OP,36.13726,-120.218453,2,2014-07
ipp-non-chp,59512,"Team-Solar, Inc.",59748,CISO,California Independent System Operator,OP,36.137219,-120.224445,1.2,2014-07
ipp-non-chp,11208,Los Angeles Department of Water & Power,59798,LDWP,Los Angeles Department of Water and Power,OP,33.792694,-118.252407,1.3,2015-12
ipp-non-chp,59616,"63SU 8me, LLC",59840,LDWP,Los Angeles Department of Water and Power,OP,35.250031,-117.976847,155,2016-09
ipp-non-chp,59745,First Solar Asset Management,59868,CISO,California Independent System Operator,OP,34.819,-118.432,20,2016-04
ipp-non-chp,61219,Longroad Energy Services LLC,59870,CISO,California Independent System Operator,OP,36.716,-120.415,40,2020-12
commercial-non-chp,59660,"Solar Star California XXXII, LLC",59872,CISO,California Independent System Operator,OP,38.55,-121.75,13,2015-03
ipp-non-chp,61785,EDP Renewables North America LLC,59878,CISO,California Independent System Operator,OP,35.0199,-118.2879,20,2019-12
ipp-non-chp,61943,"North Rosamond Solar, LLC",59879,CISO,California Independent System Operator,OP,34.862,-118.38,151.1,2019-06
ipp-non-chp,56769,Consolidated Edison Development Inc.,59900,CISO,California Independent System Operator,OP,36.15042,-119.58542,20,2016-02
ipp-non-chp,56769,Consolidated Edison Development Inc.,59915,CISO,California Independent System Operator,OP,36.876847,-120.667608,20,2017-01
ipp-non-chp,59139,SunEdison LLC,59916,CISO,California Independent System Operator,OP,34.03527,-117.5341,1,2016-03
ipp-non-chp,17650,Southern Power Co,59939,CISO,California Independent System Operator,OP,36.581365,-120.40447,205.3,2016-07
ipp-non-chp,56769,Consolidated Edison Development Inc.,59940,CISO,California Independent System Operator,OP,36.581182,-120.37957,202.5,2017-12
ipp-non-chp,57081,"WGL Energy Systems, Inc",59942,CISO,California Independent System Operator,OP,34.6608,-118.0836,1.5,2015-09
ipp-non-chp,59711,Bakersfield 111 LLC,59948,PACW,PacifiCorp - West,OP,35.317551,-118.989894,1.4,2015-07
ipp-non-chp,58661,"Sustainable Power Group, LLC",59961,CISO,California Independent System Operator,OP,34.73206,-118.313573,20,2016-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",59962,CISO,California Independent System Operator,OP,34.719538,-118.31301,20,2016-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",59963,CISO,California Independent System Operator,OP,34.720499,-118.30046,20,2016-05
ipp-non-chp,58661,"Sustainable Power Group, LLC",59964,CISO,California Independent System Operator,OP,34.730263,-118.30425,40,2016-12
ipp-non-chp,59727,RE Astoria LLC,59976,CISO,California Independent System Operator,OP,34.844226,-118.458466,100,2016-12
ipp-non-chp,59728,RE Astoria 2 LLC,59977,CISO,California Independent System Operator,OP,34.836649,-118.480204,75,2016-12
ipp-non-chp,59735,"Enerparc CA2, LLC",59978,PACW,PacifiCorp - West,OP,39.69898,-122.175583,1.5,2016-03
ipp-non-chp,59736,Columbia Solar Energy LLC,59979,CISO,California Independent System Operator,OP,38.019671,-121.86506,19.2,2015-10
ipp-non-chp,17650,Southern Power Co,60007,CISO,California Independent System Operator,OP,35.731362,-119.818712,15,2015-11
ipp-non-chp,57081,"WGL Energy Systems, Inc",60026,LDWP,Los Angeles Department of Water and Power,OP,34.600231,-117.94751,3,2015-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",60027,CISO,California Independent System Operator,OP,37.120586,-120.32488,20,2015-12
ipp-non-chp,59773,"SunE Solar XVI Lessor, LLC",60032,CISO,California Independent System Operator,OP,34.097728,-117.544529,1,2016-08
ipp-non-chp,61423,"California Flats Solar 130, LLC",60033,CISO,California Independent System Operator,OP,35.615573,-120.404352,130,2017-11
ipp-non-chp,61230,"CD Arevon USA, Inc.",60034,CISO,California Independent System Operator,OP,35.615573,-120.404352,150,2019-02
ipp-non-chp,59775,"Solar Star California XXXI, LLC",60035,CISO,California Independent System Operator,OP,33.97819,-117.38514,7.3,2015-10
ipp-non-chp,59776,"Frontier Solar, LLC",60039,CISO,California Independent System Operator,OP,37.379919,-121.130661,20,2016-06
ipp-non-chp,61112,"Cuyama Solar, LLC",60043,CISO,California Independent System Operator,OP,34.901,-119.596,40,2017-11
ipp-non-chp,59791,Lindberg Field Solar I LLC,60060,CISO,California Independent System Operator,OP,32.729238,-117.207718,3.2,2016-02
ipp-non-chp,56769,Consolidated Edison Development Inc.,60077,CISO,California Independent System Operator,OP,35.996324,-120.15146,15.8,2017-01
ipp-non-chp,56769,Consolidated Edison Development Inc.,60078,CISO,California Independent System Operator,OP,35.856278,-119.068414,20,2016-12
ipp-non-chp,56769,Consolidated Edison Development Inc.,60079,CISO,California Independent System Operator,OP,35.844167,-119.068069,20,2016-12
ipp-non-chp,56769,Consolidated Edison Development Inc.,60080,CISO,California Independent System Operator,OP,35.845378,-119.056992,15,2016-12
ipp-non-chp,56769,Consolidated Edison Development Inc.,60081,CISO,California Independent System Operator,OP,35.850403,-119.026992,20,2016-12
ipp-non-chp,20323,"Wellhead Energy, LLC",60083,CISO,California Independent System Operator,OP,36.616846,-120.105144,3,2015-10
ipp-non-chp,60947,Tesla Inc.,60085,CISO,California Independent System Operator,OP,34.748894,-117.973571,3.7,2016-12
ipp-non-chp,60947,Tesla Inc.,60086,CISO,California Independent System Operator,OP,34.66072,-118.081152,3,2016-12
ipp-non-chp,59745,First Solar Asset Management,60091,CISO,California Independent System Operator,OP,34.824206,-118.438547,20,2016-04
ipp-non-chp,59843,"Blythe Solar II, LLC",60092,CISO,California Independent System Operator,OP,33.68,-114.73,131.2,2016-07
ipp-non-chp,59842,"Blythe Solar 110, LLC",60093,CISO,California Independent System Operator,OP,33.68,-114.742,109.8,2016-03
ipp-non-chp,59844,"Blythe Solar III, LLC",60094,CISO,California Independent System Operator,OP,33.656,-114.742,136.8,2020-05
ipp-non-chp,59845,"Blythe Solar IV, LLC",60095,CISO,California Independent System Operator,OP,33.682,-114.768,137.4,2020-11
ipp-non-chp,59937,"Lemoore PV1, LLC",60142,CISO,California Independent System Operator,OP,36.257938,-119.798139,1.5,2016-02
ipp-non-chp,57104,Golden Springs Development Company LLC,60151,CISO,California Independent System Operator,OP,33.914356,-118.050189,1.3,2016-11
ipp-non-chp,57104,Golden Springs Development Company LLC,60153,CISO,California Independent System Operator,OP,33.912917,-118.050561,1.2,2016-09
ipp-non-chp,57104,Golden Springs Development Company LLC,60154,CISO,California Independent System Operator,OP,33.912917,-118.041944,1,2016-11
ipp-non-chp,57104,Golden Springs Development Company LLC,60182,CISO,California Independent System Operator,OP,34.030119,-117.517753,2,2016-09
ipp-non-chp,57104,Golden Springs Development Company LLC,60183,CISO,California Independent System Operator,OP,33.892614,-118.037564,2,2016-10
ipp-non-chp,58661,"Sustainable Power Group, LLC",60185,CISO,California Independent System Operator,OP,34.655694,-118.298166,85,2016-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",60186,CISO,California Independent System Operator,OP,34.655556,-118.280722,50,2016-12
ipp-non-chp,58661,"Sustainable Power Group, LLC",60187,CISO,California Independent System Operator,OP,34.686944,-118.311722,5,2016-12
