sector,entityid,entityName,plantid,balancing_authority_code,balancing.authority.name,status,gen_cap,operating.year.month,geometry,intersection,geoid
ipp-non-chp,58112,TA-High Desert LLC,58149,CISO,California Independent System Operator,OP,20,2013-03,-118.304722|34.708889,9050,06037900900
commercial-chp,58104,California State University at Fullerton,58169,CISO,California Independent System Operator,OP,4.3,2012-01,-117.88656|33.880638,7038,06059011504
commercial-non-chp,58140,San Bernardino Comm College Dist,58170,CISO,California Independent System Operator,OP,1.3,2012-06,-117.098889|34.043056,7929,06071008706
ipp-non-chp,57354,X-Elio North America Inc,58202,CISO,California Independent System Operator,OP,20,2013-12,-117.47753|34.51231,6101,06071009117
ipp-non-chp,56751,Yolo County of,58204,CISO,California Independent System Operator,OP,2.5,2013-07,-121.694167|38.500278,5471,06113010401
electric-utility,14328,Pacific Gas & Electric Co.,58206,CISO,California Independent System Operator,OP,10,2013-05,-120.1325|36.142222,9114,06019007801
ipp-non-chp,56751,Yolo County of,58217,CISO,California Independent System Operator,OP,2.5,2013-07,-121.694167|38.500278,5471,06113010401
ipp-non-chp,58197,Newberry Solar 1 LLC,58226,CISO,California Independent System Operator,OP,1.5,2013-12,-116.683108|34.853581,2452,06071010300
ipp-non-chp,58198,"Highlander Solar 2, LLC",58227,CISO,California Independent System Operator,OP,9,2013-06,-116.090278|34.192222,5059,06071010416
commercial-non-chp,58661,"Sustainable Power Group, LLC",58232,CISO,California Independent System Operator,OP,1,2012-09,-117.0175|33.767222,4951,06065043504
ipp-non-chp,58211,"Highlander Solar 1, LLC",58234,CISO,California Independent System Operator,OP,12,2013-06,-116.1525|34.171944,5059,06071010416
commercial-non-chp,58661,"Sustainable Power Group, LLC",58244,CISO,California Independent System Operator,OP,1,2012-09,-117.009722|33.719722,6052,06065043317
commercial-non-chp,57276,Los Angeles Community College District,58248,LDWP,Los Angeles Department of Water and Power,OP,1.9,2013-01,-118.574722|34.183611,2717,06037134905
commercial-non-chp,59553,VA Sepulveda Ambulatory Care Center,58249,LDWP,Los Angeles Department of Water and Power,OP,3.5,2014-10,-118.483333|34.248889,9433,06037117202
commercial-non-chp,61247,"CBS Broadcasting, Inc.",58253,LDWP,Los Angeles Department of Water and Power,OP,1.6,2013-07,-118.36|34.075,3837,06037214501
ipp-non-chp,58238,Enfinity NorCal 1 FAA LLC,58261,BANC,Balancing Authority of Northern California,OP,1,2012-12,-121.257556|38.559533,6881,06067008801
ipp-non-chp,59455,"Venable Solar, LLC",58289,CISO,California Independent System Operator,OP,1.5,2015-04,-114.571667|33.598889,4764,06065046200
ipp-non-chp,59455,"Venable Solar, LLC",58290,CISO,California Independent System Operator,OP,1.5,2015-04,-114.571667|33.597222,4764,06065046200
ipp-non-chp,58269,Tulare PV II LLC,58304,CISO,California Independent System Operator,OP,3.7,2013-12,-119.540278|36.505278,9538,06107000301
ipp-non-chp,58268,Tulare PV I LLC,58306,CISO,California Independent System Operator,OP,3.5,2014-02,-119.128581|36.2675,4554,06107001400
ipp-non-chp,58268,Tulare PV I LLC,58307,CISO,California Independent System Operator,OP,3.5,2014-01,-119.255|36.3875,4540,06107000800
ipp-non-chp,58268,Tulare PV I LLC,58308,CISO,California Independent System Operator,OP,4,2014-01,-119.133889|36.211944,9410,06107002500
ipp-non-chp,58268,Tulare PV I LLC,58309,CISO,California Independent System Operator,OP,3.5,2014-01,-119.039722|36.102778,6106,06107003502
ipp-non-chp,58309,Radiance Solar LLC,58354,CISO,California Independent System Operator,OP,1.5,2013-07,-118.288056|34.665556,8729,06037901205
ipp-non-chp,58309,Radiance Solar LLC,58355,CISO,California Independent System Operator,OP,1.5,2013-07,-118.286944|34.665556,8729,06037901205
ipp-non-chp,58355,SPS Atwell Island LLC,58366,CISO,California Independent System Operator,OP,20.2,2013-03,-119.510833|35.895,4499,06107004300
ipp-non-chp,58358,Light Beam Power Co LLC,58370,CISO,California Independent System Operator,OP,1,2013-03,-121.684167|39.373333,4226,06007003400
ipp-non-chp,58358,Light Beam Power Co LLC,58371,CISO,California Independent System Operator,OP,2.5,2013-04,-121.681667|39.373333,4226,06007003400
ipp-non-chp,56769,Consolidated Edison Development Inc.,58373,CISO,California Independent System Operator,OP,20,2013-07,-119.4625|35.871389,4499,06107004300
ipp-non-chp,56769,Consolidated Edison Development Inc.,58374,CISO,California Independent System Operator,OP,20,2013-08,-119.573333|36.138333,3885,06031001200
ipp-non-chp,58363,Oakley Solar Project LLC,58376,CISO,California Independent System Operator,OP,1.5,2013-06,-121.747778|38.001667,2701,06013302005
ipp-non-chp,59873,"Solar Star California XIX, LLC",58388,CISO,California Independent System Operator,OP,318,2015-06,-118.4036|34.8181,7484,06037901209
ipp-non-chp,59872,"Solar Star California XX, LLC",58389,CISO,California Independent System Operator,OP,279,2014-03,-118.352778|34.848611,7885,06029005506
ipp-non-chp,60898,Axium US Solar Holdings LLC,58398,IID,Imperial Irrigation District,OP,10.9,2014-05,-115.540556|32.7125,9094,06025011900
ipp-non-chp,58413,Lone Valley Solar Park I LLC,58417,CISO,California Independent System Operator,OP,10,2014-12,-116.865517|34.398059,4042,06071012103
ipp-non-chp,58661,"Sustainable Power Group, LLC",58418,CISO,California Independent System Operator,OP,5,2015-06,-117.466667|34.501111,8707,06071009118
ipp-non-chp,58661,"Sustainable Power Group, LLC",58419,CISO,California Independent System Operator,OP,5,2015-06,-117.471111|34.497778,8707,06071009118
commercial-chp,58416,"California State University, Northridge",58422,LDWP,Los Angeles Department of Water and Power,OP,0.6,2005-04,-118.530556|34.243333,3905,06037115103
ipp-non-chp,58427,Centinela Solar Energy LLC,58430,CISO,California Independent System Operator,OP,174.8,2013-07,-115.647778|32.686944,9094,06025011900
ipp-non-chp,58440,CD US Solar MT 2 LLC,58445,CISO,California Independent System Operator,OP,2,2013-08,-118.051111|34.655,8728,06037900201
ipp-non-chp,58440,CD US Solar MT 2 LLC,58446,CISO,California Independent System Operator,OP,1.5,2013-08,-118.051944|34.650556,8728,06037900201
ipp-non-chp,58440,CD US Solar MT 2 LLC,58447,CISO,California Independent System Operator,OP,4,2013-09,-118.061111|34.647778,6611,06037980004
ipp-non-chp,58440,CD US Solar MT 2 LLC,58448,CISO,California Independent System Operator,OP,1,2013-07,-117.154444|34.509167,9351,06071012104
ipp-non-chp,58440,CD US Solar MT 2 LLC,58449,CISO,California Independent System Operator,OP,4,2014-01,-118.163056|34.643889,4457,06037910202
ipp-non-chp,58440,CD US Solar MT 2 LLC,58450,CISO,California Independent System Operator,OP,1.5,2013-07,-118.061389|34.668889,2864,06037900508
ipp-non-chp,58440,CD US Solar MT 2 LLC,58451,CISO,California Independent System Operator,OP,1.5,2013-10,-118.0625|34.695278,3483,06037900300
ipp-non-chp,58440,CD US Solar MT 2 LLC,58452,CISO,California Independent System Operator,OP,1.5,2013-10,-118.274167|34.708889,9050,06037900900
ipp-non-chp,58440,CD US Solar MT 2 LLC,58454,CISO,California Independent System Operator,OP,2,2013-08,-117.642222|34.600833,6101,06071009117
ipp-non-chp,58451,"McCoy Solar, LLC",58462,CISO,California Independent System Operator,OP,270.6,2016-03,-114.739722|33.694722,2361,06065046900
ipp-non-chp,17650,Southern Power Co,58467,CISO,California Independent System Operator,OP,147.4,2013-10,-115.726389|32.753333,4201,06025011100
ipp-non-chp,57354,X-Elio North America Inc,58498,CISO,California Independent System Operator,OP,20,2014-01,-118.246944|34.9,7885,06029005506
ipp-non-chp,57354,X-Elio North America Inc,58499,CISO,California Independent System Operator,OP,20,2014-01,-118.238333|34.900278,7885,06029005506
ipp-non-chp,57354,X-Elio North America Inc,58500,CISO,California Independent System Operator,OP,5,2013-12,-118.16451|35.00745,1769,06029006500
ipp-non-chp,57354,X-Elio North America Inc,58502,CISO,California Independent System Operator,OP,10,2014-01,-118.164167|35.024722,1769,06029006500
ipp-non-chp,58486,Chuckawalla Solar LLC,58506,CISO,California Independent System Operator,OP,4,2012-06,-114.918056|33.568333,2361,06065046900
ipp-non-chp,58135,Ecos Energy LLC,58508,CISO,California Independent System Operator,OP,1.5,2014-02,-121.148889|38.136389,6726,06077004704
ipp-non-chp,58135,Ecos Energy LLC,58509,CISO,California Independent System Operator,OP,1.5,2014-04,-120.68287|35.55795,3368,06079010300
ipp-non-chp,58135,Ecos Energy LLC,58510,CISO,California Independent System Operator,OP,1,2014-04,-121.14122|38.12139,6726,06077004704
ipp-non-chp,58490,Ironwood Solar LLC,58513,CISO,California Independent System Operator,OP,4,2012-04,-114.918056|33.565,1904,06065981000
ipp-non-chp,57365,Consolidated Edison Solutions Inc,58514,CISO,California Independent System Operator,OP,2.3,2013-12,-116.53|33.923056,9261,06065044522
ipp-non-chp,59622,"Ahana Renewables, LLC",58522,CISO,California Independent System Operator,OP,1,2011-10,-120.046667|36.941111,4612,06039000502
ipp-chp,58500,City of Hayward,58525,CISO,California Independent System Operator,OP,1,2010-11,-122.139717|37.633526,7515,06001437101
industrial-non-chp,58501,Five Crowns Inc,58527,IID,Imperial Irrigation District,OP,1,2011-12,-115.5325|32.967222,3281,06025010700
ipp-non-chp,58503,Garnet Solar Generation Station I LLC,58528,CISO,California Independent System Operator,OP,4,2014-12,-116.5431|33.8906,9003,06065044904
ipp-non-chp,58290,"NextEra Energy Desert Sunlight 250, LLC",58542,CISO,California Independent System Operator,OP,249.7,2013-12,-115.3947|33.8055,2361,06065046900
ipp-non-chp,58518,NRG Solar Community 1 LLC,58545,IID,Imperial Irrigation District,OP,5.7,2014-06,-115.481944|32.982778,4242,06025010300
ipp-non-chp,58537,Fresh Air Energy IV LLC,58578,CISO,California Independent System Operator,OP,1.5,2013-12,-120.528723|37.889753,2146,06109005201
ipp-non-chp,58540,California PV Energy LLC,58581,CISO,California Independent System Operator,OP,1,2013-12,-117.531111|34.043889,6425,06071012700
ipp-non-chp,58540,California PV Energy LLC,58582,CISO,California Independent System Operator,OP,1.5,2013-12,-117.596111|34.05,9225,06071001600
industrial-chp,58544,Sierra Nevada Brewing Co,58585,CISO,California Independent System Operator,OP,1.7,2007-09,-121.815278|39.724167,7927,06007001300
ipp-non-chp,58546,Cascade Solar LLC,58590,CISO,California Independent System Operator,OP,18.5,2014-01,-116.234444|34.157222,1801,06071010420
ipp-non-chp,17650,Southern Power Co,58592,CISO,California Independent System Operator,OP,160.5,2014-11,-115.47|33.08,9344,06025010101
ipp-non-chp,58661,"Sustainable Power Group, LLC",58609,CISO,California Independent System Operator,OP,1.5,2013-12,-117.456944|34.553056,6101,06071009117
ipp-non-chp,58661,"Sustainable Power Group, LLC",58610,CISO,California Independent System Operator,OP,1.5,2013-12,-117.191111|34.551111,7936,06071009714
ipp-non-chp,58661,"Sustainable Power Group, LLC",58611,CISO,California Independent System Operator,OP,1.5,2013-12,-117.145|34.496944,9351,06071012104
ipp-non-chp,58661,"Sustainable Power Group, LLC",58612,CISO,California Independent System Operator,OP,1.5,2013-12,-117.191944|34.545,7936,06071009714
ipp-non-chp,58568,"Westlands Solar Farms, LLC",58616,CISO,California Independent System Operator,OP,18,2014-02,-120.075833|36.138056,9114,06019007801
ipp-non-chp,58575,"Sol Orchard Imperial 1, LLC",58621,IID,Imperial Irrigation District,OP,20,2013-10,-115.546389|32.803333,4202,06025011400
ipp-chp,58549,County of Alameda GSA,58625,CISO,California Independent System Operator,OP,2.3,2016-12,-121.886944|37.719167,8595,06001450102
ipp-non-chp,58661,"Sustainable Power Group, LLC",58626,CISO,California Independent System Operator,OP,20,2014-11,-118.324722|34.681667,7484,06037901209
ipp-non-chp,58661,"Sustainable Power Group, LLC",58627,CISO,California Independent System Operator,OP,10,2016-12,-118.320278|34.688889,8729,06037901205
ipp-non-chp,60947,Tesla Inc.,58633,CISO,California Independent System Operator,OP,1,2010-12,-121.787778|36.721111,7045,06053014302
ipp-non-chp,60947,Tesla Inc.,58634,CISO,California Independent System Operator,OP,1,2011-12,-118.058889|34.695833,3483,06037900300
ipp-non-chp,60947,Tesla Inc.,58636,BANC,Balancing Authority of Northern California,OP,1,2013-02,-121.416389|38.643611,8664,06067006400
ipp-non-chp,58593,Sequoia PV 1 LLC,58642,CISO,California Independent System Operator,OP,3,2014-01,-119.42|36.2,6218,06107003100
commercial-non-chp,58622,Costco Wholesale,58698,CISO,California Independent System Operator,OP,3,2011-11,-117.5375|34.013056,4945,06065040607
ipp-non-chp,17650,Southern Power Co,58711,CISO,California Independent System Operator,OP,32,2015-04,-119.85|35.62,7660,06029004500
ipp-non-chp,17650,Southern Power Co,58713,CISO,California Independent System Operator,OP,62.5,2015-06,-120.41|36.73,7234,06019008302
ipp-non-chp,58654,Orion Solar I LLC,58718,CISO,California Independent System Operator,OP,12,2014-04,-118.875|35.150694,3803,06029006202
ipp-non-chp,58655,"Orion Solar II, LLC",58721,CISO,California Independent System Operator,OP,8,2014-06,-118.875278|35.150694,3803,06029006202
commercial-non-chp,58661,"Sustainable Power Group, LLC",58748,CISO,California Independent System Operator,OP,1,2013-08,-121.966389|38.300556,8418,06095252317
ipp-non-chp,58661,"Sustainable Power Group, LLC",58750,CISO,California Independent System Operator,OP,5,2014-11,-118.289444|34.716944,9050,06037900900
ipp-non-chp,58661,"Sustainable Power Group, LLC",58751,CISO,California Independent System Operator,OP,1.5,2014-05,-118.289444|34.713333,9050,06037900900
ipp-non-chp,58661,"Sustainable Power Group, LLC",58752,CISO,California Independent System Operator,OP,1.5,2014-05,-118.289444|34.713333,9050,06037900900
ipp-non-chp,58661,"Sustainable Power Group, LLC",58753,CISO,California Independent System Operator,OP,1.5,2014-06,-118.289722|34.723056,9050,06037900900
ipp-non-chp,58661,"Sustainable Power Group, LLC",58754,CISO,California Independent System Operator,OP,1.5,2014-06,-118.289722|34.723056,9050,06037900900
ipp-non-chp,58661,"Sustainable Power Group, LLC",58755,CISO,California Independent System Operator,OP,1.5,2014-06,-118.289722|34.723056,9050,06037900900
ipp-non-chp,58661,"Sustainable Power Group, LLC",58756,CISO,California Independent System Operator,OP,1,2014-07,-118.289722|34.723056,9050,06037900900
ipp-non-chp,58661,"Sustainable Power Group, LLC",58757,CISO,California Independent System Operator,OP,6.5,2014-12,-118.289722|34.723056,9050,06037900900
ipp-non-chp,58661,"Sustainable Power Group, LLC",58761,CISO,California Independent System Operator,OP,2,2014-05,-117.341667|34.582222,6101,06071009117
ipp-non-chp,58661,"Sustainable Power Group, LLC",58762,CISO,California Independent System Operator,OP,2,2014-05,-117.340278|34.583333,6101,06071009117
ipp-non-chp,58661,"Sustainable Power Group, LLC",58763,CISO,California Independent System Operator,OP,1.5,2014-11,-117.341389|34.584444,6101,06071009117
ipp-non-chp,58696,Ignite Solar Holdings LLC,58814,CISO,California Independent System Operator,OP,3,2014-03,-121.4225|41.031389,5640,06089012702
ipp-non-chp,58661,"Sustainable Power Group, LLC",58831,CISO,California Independent System Operator,OP,16.6,2015-10,-118.812778|35.321944,3803,06029006202
ipp-non-chp,58759,Perpetual Energy Systems,58889,CISO,California Independent System Operator,OP,1,2009-02,-122.975278|38.761389,5686,06097154201
ipp-non-chp,58759,Perpetual Energy Systems,58890,CISO,California Independent System Operator,OP,1.2,2009-01,-122.479722|38.510833,1882,06055201602
ipp-non-chp,58775,Sol Orchard San Diego 22 LLC,58906,CISO,California Independent System Operator,OP,2.5,2013-12,-117.001667|33.234167,8313,06073019106
ipp-non-chp,58776,Sol Orchard San Diego 23 LLC,58907,CISO,California Independent System Operator,OP,5,2013-12,-117.001667|33.234167,8313,06073019106
ipp-non-chp,58786,Sol Orchard San Diego 20 LLC,58909,CISO,California Independent System Operator,OP,2,2013-12,-116.875|33.012222,4568,06073020801
ipp-non-chp,58787,Sol Orchard San Diego 21 LLC,58911,CISO,California Independent System Operator,OP,5,2013-12,-116.875|33.012222,4568,06073020801
ipp-non-chp,57104,Golden Springs Development Company LLC,58912,CISO,California Independent System Operator,OP,1.8,2015-03,-118.044444|33.910833,6359,06037504102
ipp-non-chp,57104,Golden Springs Development Company LLC,58913,CISO,California Independent System Operator,OP,1.5,2015-03,-118.044444|33.910833,6359,06037504102
ipp-non-chp,61315,Solarenewal LLC,58918,CISO,California Independent System Operator,OP,1.2,2014-02,-119.415833|36.67,7875,06019006300
ipp-non-chp,61315,Solarenewal LLC,58919,CISO,California Independent System Operator,OP,1.3,2014-04,-121.669722|39.291667,6329,06101050701
ipp-non-chp,61315,Solarenewal LLC,58920,CISO,California Independent System Operator,OP,1.5,2014-04,-120.506944|37.352222,7381,06047002500
ipp-non-chp,58812,GLT Cloverdale Solar LLC,58949,CISO,California Independent System Operator,OP,1.5,2014-06,-123.017778|38.773056,4329,06097154202
ipp-non-chp,60947,Tesla Inc.,58954,BANC,Balancing Authority of Northern California,OP,1,2012-10,-121.163889|38.643611,8952,06067008504
ipp-non-chp,60947,Tesla Inc.,58963,CISO,California Independent System Operator,OP,1,2014-02,-118.701944|34.136111,5932,06037800202
ipp-non-chp,56769,Consolidated Edison Development Inc.,58973,CISO,California Independent System Operator,OP,19.8,2014-09,-119.046111|35.874722,4500,06107004500
ipp-non-chp,17650,Southern Power Co,58975,CISO,California Independent System Operator,OP,102,2016-08,-119.805833|36.218806,3897,06031001601
ipp-non-chp,58468,Dominion Renewable Energy,58983,CISO,California Independent System Operator,OP,45,2014-12,-118.185556|35.026667,7644,06029005900
ipp-non-chp,58468,Dominion Renewable Energy,58984,CISO,California Independent System Operator,OP,19,2014-12,-120.290833|36.6175,8900,06019008200
ipp-non-chp,58468,Dominion Renewable Energy,58985,CISO,California Independent System Operator,OP,20,2014-12,-119.833889|36.247778,3897,06031001601
ipp-non-chp,58468,Dominion Renewable Energy,58986,CISO,California Independent System Operator,OP,20,2014-12,-119.088889|35.223333,7618,06029003204
ipp-non-chp,58468,Dominion Renewable Energy,58990,CISO,California Independent System Operator,OP,15,2014-12,-118.185556|35.026667,7644,06029005900
ipp-non-chp,58468,Dominion Renewable Energy,58991,CISO,California Independent System Operator,OP,20,2014-12,-119.905278|36.226111,3897,06031001601
ipp-non-chp,58661,"Sustainable Power Group, LLC",59008,CISO,California Independent System Operator,OP,15,2015-12,-118.821389|35.323056,3803,06029006202
ipp-non-chp,58661,"Sustainable Power Group, LLC",59009,CISO,California Independent System Operator,OP,27,2015-12,-118.878611|35.325278,7646,06029006201
ipp-non-chp,57130,Janssen Pharmaceutical Co,59058,CISO,California Independent System Operator,OP,1,2007-09,-121.960278|38.399444,8178,06095252904
ipp-non-chp,58468,Dominion Renewable Energy,59086,CISO,California Independent System Operator,OP,12,2015-05,-119.58|35.593611,7660,06029004500
ipp-non-chp,58468,Dominion Renewable Energy,59087,CISO,California Independent System Operator,OP,12,2015-05,-119.554444|36.134444,3886,06031001300
ipp-non-chp,17650,Southern Power Co,59088,IID,Imperial Irrigation District,OP,20,2016-02,-115.532222|33.165833,7258,06025010102
ipp-non-chp,60947,Tesla Inc.,59094,CISO,California Independent System Operator,OP,1.5,2014-06,-118.130556|34.708333,1865,06037900602
ipp-non-chp,60947,Tesla Inc.,59095,CISO,California Independent System Operator,OP,1,2014-06,-118.130556|34.708333,1865,06037900602
ipp-non-chp,60947,Tesla Inc.,59096,CISO,California Independent System Operator,OP,1,2014-06,-118.130556|34.708333,1865,06037900602
ipp-non-chp,60947,Tesla Inc.,59098,CISO,California Independent System Operator,OP,1,2014-06,-118.123611|34.700278,4923,06037900606
ipp-non-chp,60947,Tesla Inc.,59099,CISO,California Independent System Operator,OP,1,2014-06,-118.123611|34.700278,4923,06037900606
ipp-non-chp,58944,"Enerparc CA 1, LLC",59122,CISO,California Independent System Operator,OP,1.5,2014-06,-121.404167|36.831667,6234,06069000702
ipp-non-chp,59622,"Ahana Renewables, LLC",59129,CISO,California Independent System Operator,OP,1.1,2013-08,-121.719444|37.969722,3662,06013302010
ipp-non-chp,59622,"Ahana Renewables, LLC",59130,CISO,California Independent System Operator,OP,1.3,2013-09,-121.755556|37.921944,7924,06013304001
ipp-non-chp,59622,"Ahana Renewables, LLC",59132,CISO,California Independent System Operator,OP,1.1,2012-02,-117.907222|34.9325,8866,06029005700
ipp-non-chp,59622,"Ahana Renewables, LLC",59133,CISO,California Independent System Operator,OP,1.1,2012-02,-117.900278|34.917222,8866,06029005700
ipp-non-chp,59622,"Ahana Renewables, LLC",59138,CISO,California Independent System Operator,OP,1.1,2011-02,-117.121389|32.906111,6290,06073008359
ipp-non-chp,59622,"Ahana Renewables, LLC",59139,CISO,California Independent System Operator,OP,1.1,2011-05,-117.170556|33.21,8479,06073019208
ipp-non-chp,58968,RE Mustang LLC,59150,CISO,California Independent System Operator,OP,100,2016-08,-119.903056|36.221667,3897,06031001601
ipp-non-chp,58976,"PsomasFMG Lancaster Solar Crest, LLC",59167,CISO,California Independent System Operator,OP,1.5,2014-11,-118.095|34.715,3485,06037900609
ipp-non-chp,58976,"PsomasFMG Lancaster Solar Crest, LLC",59169,CISO,California Independent System Operator,OP,1.5,2014-11,-118.166111|34.710556,9050,06037900900
ipp-non-chp,59139,SunEdison LLC,59182,CISO,California Independent System Operator,OP,1.5,2014-08,-117.378056|34.435,6337,06071010009
ipp-non-chp,58468,Dominion Renewable Energy,59183,CISO,California Independent System Operator,OP,20,2014-12,-119.564722|36.138056,3885,06031001200
ipp-non-chp,58593,Sequoia PV 1 LLC,59203,CISO,California Independent System Operator,OP,4.5,2014-07,-119.12|36.19,9410,06107002500
ipp-non-chp,59004,Sequoia PV 3 LLC,59219,CISO,California Independent System Operator,OP,3,2014-07,-119.02|36.05,6153,06107004102
ipp-non-chp,59041,Lone Valley Solar Park II LLC,59237,CISO,California Independent System Operator,OP,20,2014-12,-116.8625|34.408333,4042,06071012103
ipp-non-chp,60605,"Rio Bravo Solar I, LLC",59249,CISO,California Independent System Operator,OP,20,2016-12,-119.6825|35.416111,7563,06029003304
ipp-non-chp,60606,"Rio Bravo Solar II, LLC",59250,CISO,California Independent System Operator,OP,20,2016-12,-119.629167|35.4225,7563,06029003304
ipp-non-chp,60607,"Wildwood Solar II, LLC",59253,CISO,California Independent System Operator,OP,15,2017-01,-119.573889|35.63,7660,06029004500
ipp-non-chp,58661,"Sustainable Power Group, LLC",59262,CISO,California Independent System Operator,OP,5,2014-12,-117.932778|34.599444,6488,06037910001
ipp-non-chp,59089,Merced Solar LLC,59265,CISO,California Independent System Operator,OP,1.5,2014-12,-120.484444|37.267778,3614,06047000901
ipp-non-chp,59090,Mission Solar LLC,59267,CISO,California Independent System Operator,OP,1.5,2014-12,-120.4825|37.267778,3614,06047000901
ipp-non-chp,59091,Hollister Solar LLC,59268,CISO,California Independent System Operator,OP,1.5,2014-12,-121.428889|36.8625,9440,06069000300
ipp-non-chp,58661,"Sustainable Power Group, LLC",59269,CISO,California Independent System Operator,OP,1.5,2014-11,-117.387222|34.512778,6100,06071009110
ipp-non-chp,58661,"Sustainable Power Group, LLC",59270,CISO,California Independent System Operator,OP,1.5,2014-11,-117.387222|34.511389,6100,06071009110
ipp-non-chp,58661,"Sustainable Power Group, LLC",59271,CISO,California Independent System Operator,OP,1.5,2014-11,-117.387222|34.509444,6100,06071009110
ipp-non-chp,58661,"Sustainable Power Group, LLC",59272,CISO,California Independent System Operator,OP,1.5,2014-11,-117.387222|34.508056,6100,06071009110
ipp-non-chp,58661,"Sustainable Power Group, LLC",59273,CISO,California Independent System Operator,OP,10,2015-08,-117.938889|34.613056,6488,06037910001
ipp-non-chp,58540,California PV Energy LLC,59283,CISO,California Independent System Operator,OP,1,2014-08,-121.703889|38.001111,8596,06013302006
ipp-non-chp,59104,"Sequoia PV 2, LLC",59300,CISO,California Independent System Operator,OP,3,2014-08,-119.629167|36.306667,9420,06031001100
ipp-non-chp,60865,"CD Global Solar Holdings, LLC",59308,LDWP,Los Angeles Department of Water and Power,OP,37.8,2017-12,-118.034444|35.248889,1769,06029006500
ipp-non-chp,60865,"CD Global Solar Holdings, LLC",59309,LDWP,Los Angeles Department of Water and Power,OP,47.3,2017-12,-117.999167|35.265833,1769,06029006500
ipp-non-chp,58661,"Sustainable Power Group, LLC",59315,LDWP,Los Angeles Department of Water and Power,OP,56,2017-04,-118.014444|35.269444,1769,06029006500
ipp-non-chp,58661,"Sustainable Power Group, LLC",59316,LDWP,Los Angeles Department of Water and Power,OP,56,2016-12,-118.014722|35.253056,1769,06029006500
ipp-non-chp,58661,"Sustainable Power Group, LLC",59317,LDWP,Los Angeles Department of Water and Power,OP,50,2016-12,-118.026944|35.253611,1769,06029006500
ipp-non-chp,59121,"Pumpjack Solar I, LLC",59322,CISO,California Independent System Operator,OP,20,2015-01,-119.6225|35.305556,7563,06029003304
ipp-non-chp,57081,"WGL Energy Systems, Inc",59323,BANC,Balancing Authority of Northern California,OP,1.5,2014-08,-121.457778|38.587222,7267,06067005301
ipp-non-chp,58468,Dominion Renewable Energy,59334,CISO,California Independent System Operator,OP,18,2015-08,-118.352778|34.812222,7484,06037901209
ipp-non-chp,59138,"SunPower Corporation, Systems",59339,CISO,California Independent System Operator,OP,108,2015-11,-121.052222|37.130278,3554,06047002000
ipp-non-chp,59139,SunEdison LLC,59359,CISO,California Independent System Operator,OP,1.5,2014-10,-117.562778|34.473889,9245,06071009108
ipp-non-chp,59139,SunEdison LLC,59360,CISO,California Independent System Operator,OP,1,2014-10,-117.562222|34.471389,9245,06071009108
ipp-non-chp,59158,"Wildwood Solar I, LLC",59380,CISO,California Independent System Operator,OP,19.5,2015-02,-119.578333|35.615833,7660,06029004500
commercial-non-chp,59173,City of Tulare Water Pollution Control,59395,CISO,California Independent System Operator,OP,1.1,2011-02,-119.375|36.185,8620,06107003002
ipp-non-chp,59174,"CD US Solar MT3, LLC",59397,CISO,California Independent System Operator,OS,1.5,2014-12,-117.338889|34.762222,1803,06071011600
ipp-non-chp,59174,"CD US Solar MT3, LLC",59398,CISO,California Independent System Operator,OS,1.5,2014-12,-117.338889|34.762222,1803,06071011600
ipp-non-chp,59174,"CD US Solar MT3, LLC",59399,CISO,California Independent System Operator,OS,1.5,2014-12,-117.338889|34.762222,1803,06071011600
ipp-non-chp,59176,Diamond Valley Solar LLC,59405,CISO,California Independent System Operator,OP,1.3,2015-01,-117.0725|33.713056,5871,06065042723
ipp-non-chp,59183,Shafter Solar LLC,59408,CISO,California Independent System Operator,OP,20,2015-05,-119.127778|35.393333,8990,06029003807
ipp-non-chp,59185,"CD US Solar PO 3, LLC",59409,CISO,California Independent System Operator,OP,1,2014-12,-117.323611|34.768333,1803,06071011600
ipp-non-chp,59185,"CD US Solar PO 3, LLC",59410,CISO,California Independent System Operator,OP,1.5,2014-12,-117.323611|34.766389,1803,06071011600
ipp-non-chp,59185,"CD US Solar PO 3, LLC",59411,CISO,California Independent System Operator,OP,1.5,2014-12,-117.323611|34.765,1803,06071011600
ipp-non-chp,59050,Algonquin Power Co,59412,CISO,California Independent System Operator,OP,20,2015-05,-119.243333|35.126111,7563,06029003304
ipp-non-chp,56769,Consolidated Edison Development Inc.,59413,CISO,California Independent System Operator,OP,19.8,2015-05,-119.581667|36.141944,3885,06031001200
ipp-non-chp,56769,Consolidated Edison Development Inc.,59414,CISO,California Independent System Operator,OP,20,2015-05,-119.459722|35.815,4499,06107004300
electric-utility,59187,Anaheim Public Utilities,59416,CISO,California Independent System Operator,OP,2.1,2014-08,-117.919722|33.8025,3420,06059087503
ipp-non-chp,59139,SunEdison LLC,59421,CISO,California Independent System Operator,OP,1.5,2014-11,-117.470833|34.413056,8522,06071009119
ipp-non-chp,59139,SunEdison LLC,59422,CISO,California Independent System Operator,OP,1.5,2014-11,-117.469722|34.4175,8522,06071009119
ipp-non-chp,59139,SunEdison LLC,59423,CISO,California Independent System Operator,OP,1.5,2014-11,-117.47|34.415278,8522,06071009119
ipp-non-chp,58661,"Sustainable Power Group, LLC",59431,CISO,California Independent System Operator,OP,20,2015-11,-118.334167|34.703611,7484,06037901209
