date,balancing_authority_code,Clear,Light,Medium,Heavy
20190712,NWMT,1,0,0,0
20190712,PACE,1,0,0,0
20190712,PACW,1,0,0,0
20190712,PGE,1,0,0,0
20190712,PNM,1,0,0,0
20190712,PSCO,1,0,0,0
20190712,PSEI,1,0,0,0
20190712,SRP,1,0,0,0
20190712,SWPP,1,0,0,0
20190712,TEPC,1,0,0,0
20190712,WACM,1,0,0,0
20190712,WALC,1,0,0,0
20190713,AVA,1,0,0,0
20190713,AVRN,1,0,0,0
20190713,AZPS,1,0,0,0
20190713,BANC,1,0,0,0
20190713,BPAT,1,0,0,0
20190713,CISO,1,0,0,0
20190713,EPE,1,0,0,0
20190713,ERCO,1,0,0,0
20190713,IID,1,0,0,0
20190713,IPCO,1,0,0,0
20190713,LDWP,1,0,0,0
20190713,NEVP,1,0,0,0
20190713,NWMT,1,0,0,0
20190713,PACE,1,0,0,0
20190713,PACW,1,0,0,0
20190713,PGE,1,0,0,0
20190713,PNM,1,0,0,0
20190713,PSCO,1,0,0,0
20190713,PSEI,1,0,0,0
20190713,SRP,1,0,0,0
20190713,SWPP,1,0,0,0
20190713,TEPC,1,0,0,0
20190713,WACM,1,0,0,0
20190713,WALC,1,0,0,0
20190714,AVA,1,0,0,0
20190714,AVRN,1,0,0,0
20190714,AZPS,1,0,0,0
20190714,BANC,1,0,0,0
20190714,BPAT,1,0,0,0
20190714,CISO,1,0,0,0
20190714,EPE,1,0,0,0
20190714,ERCO,1,0,0,0
20190714,IID,1,0,0,0
20190714,IPCO,1,0,0,0
20190714,LDWP,1,0,0,0
20190714,NEVP,1,0,0,0
20190714,NWMT,1,0,0,0
20190714,PACE,1,0,0,0
20190714,PACW,1,0,0,0
20190714,PGE,1,0,0,0
20190714,PNM,1,0,0,0
20190714,PSCO,1,0,0,0
20190714,PSEI,1,0,0,0
20190714,SRP,1,0,0,0
20190714,SWPP,1,0,0,0
20190714,TEPC,1,0,0,0
20190714,WACM,1,0,0,0
20190714,WALC,1,0,0,0
20190715,AVA,1,0,0,0
20190715,AVRN,1,0,0,0
20190715,AZPS,1,0,0,0
20190715,BANC,1,0,0,0
20190715,BPAT,1,0,0,0
20190715,CISO,1,0,0,0
20190715,EPE,1,0,0,0
20190715,ERCO,0,1,0,0
20190715,IID,1,0,0,0
20190715,IPCO,1,0,0,0
20190715,LDWP,1,0,0,0
20190715,NEVP,1,0,0,0
20190715,NWMT,1,0,0,0
20190715,PACE,1,0,0,0
20190715,PACW,1,0,0,0
20190715,PGE,1,0,0,0
20190715,PNM,1,0,0,0
20190715,PSCO,1,0,0,0
20190715,PSEI,1,0,0,0
20190715,SRP,1,0,0,0
20190715,SWPP,1,0,0,0
20190715,TEPC,1,0,0,0
20190715,WACM,1,0,0,0
20190715,WALC,1,0,0,0
20190716,AVA,1,0,0,0
20190716,AVRN,1,0,0,0
20190716,AZPS,1,0,0,0
20190716,BANC,1,0,0,0
20190716,BPAT,1,0,0,0
20190716,CISO,1,0,0,0
20190716,EPE,1,0,0,0
20190716,ERCO,1,0,0,0
20190716,IID,1,0,0,0
20190716,IPCO,1,0,0,0
20190716,LDWP,1,0,0,0
20190716,NEVP,1,0,0,0
20190716,NWMT,1,0,0,0
20190716,PACE,1,0,0,0
20190716,PACW,1,0,0,0
20190716,PGE,1,0,0,0
20190716,PNM,1,0,0,0
20190716,PSCO,1,0,0,0
20190716,PSEI,1,0,0,0
20190716,SRP,1,0,0,0
20190716,SWPP,1,0,0,0
20190716,TEPC,0,1,0,0
20190716,WACM,1,0,0,0
20190716,WALC,1,0,0,0
20190717,AVA,1,0,0,0
20190717,AVRN,1,0,0,0
20190717,AZPS,1,0,0,0
20190717,BANC,1,0,0,0
20190717,BPAT,1,0,0,0
20190717,CISO,1,0,0,0
20190717,EPE,1,0,0,0
20190717,ERCO,1,0,0,0
20190717,IID,0,0,1,0
20190717,IPCO,1,0,0,0
20190717,LDWP,1,0,0,0
20190717,NEVP,1,0,0,0
20190717,NWMT,0,1,0,0
20190717,PACE,1,0,0,0
20190717,PACW,1,0,0,0
20190717,PGE,1,0,0,0
20190717,PNM,0,1,0,0
20190717,PSCO,1,0,0,0
20190717,PSEI,1,0,0,0
20190717,SRP,1,0,0,0
20190717,SWPP,1,0,0,0
20190717,TEPC,1,0,0,0
20190717,WACM,1,0,0,0
20190717,WALC,1,0,0,0
20190718,AVA,0,1,1,0
20190718,AVRN,1,0,0,0
20190718,AZPS,1,0,0,0
20190718,BANC,1,0,0,0
20190718,BPAT,1,0,0,0
20190718,CISO,1,0,0,0
20190718,EPE,1,0,0,0
20190718,ERCO,1,0,0,0
20190718,IID,1,0,0,0
20190718,IPCO,1,0,0,0
20190718,LDWP,1,0,0,0
20190718,NEVP,1,0,0,0
20190718,NWMT,1,0,0,0
20190718,PACE,1,0,0,0
20190718,PACW,0,1,0,0
20190718,PGE,1,0,0,0
20190718,PNM,1,0,0,0
20190718,PSCO,1,0,0,0
20190718,PSEI,1,0,0,0
20190718,SRP,1,0,0,0
20190718,SWPP,1,0,0,0
20190718,TEPC,1,0,0,0
20190718,WACM,1,0,0,0
20190718,WALC,1,0,0,0
20190719,AVA,0,1,0,0
20190719,AVRN,1,0,0,0
20190719,AZPS,1,0,0,0
20190719,BANC,0,1,0,0
20190719,BPAT,1,0,0,0
20190719,CISO,1,0,0,0
20190719,EPE,1,0,0,0
20190719,ERCO,1,0,0,0
20190719,IID,1,0,0,0
20190719,IPCO,0,1,0,0
20190719,LDWP,1,0,0,0
20190719,NEVP,1,0,0,0
20190719,NWMT,1,0,0,0
20190719,PACE,1,0,0,0
20190719,PACW,1,0,0,0
20190719,PGE,1,0,0,0
20190719,PNM,0,1,0,0
20190719,PSCO,0,1,0,0
20190719,PSEI,0,1,0,0
20190719,SRP,1,0,0,0
20190719,SWPP,1,0,0,0
20190719,TEPC,1,0,0,0
20190719,WACM,0,1,0,0
20190719,WALC,1,0,0,0
20190720,AVA,1,0,0,0
20190720,AVRN,1,0,0,0
20190720,AZPS,1,0,0,0
20190720,BANC,1,0,0,0
20190720,BPAT,1,0,0,0
20190720,CISO,1,0,0,0
20190720,EPE,1,0,0,0
20190720,ERCO,1,0,0,0
20190720,IID,1,0,0,0
20190720,IPCO,1,0,0,0
20190720,LDWP,1,0,0,0
20190720,NEVP,1,0,0,0
20190720,NWMT,1,0,0,0
20190720,PACE,1,0,0,0
20190720,PACW,1,0,0,0
20190720,PGE,1,0,0,0
20190720,PNM,1,0,0,0
20190720,PSCO,1,0,0,0
20190720,PSEI,1,0,0,0
20190720,SRP,1,0,0,0
20190720,SWPP,1,0,0,0
20190720,TEPC,1,0,0,0
20190720,WACM,1,0,0,0
20190720,WALC,0,1,0,0
20190721,AVA,1,0,0,0
20190721,AVRN,1,0,0,0
20190721,AZPS,1,0,0,0
20190721,BANC,1,0,0,0
20190721,BPAT,1,0,0,0
20190721,CISO,1,0,0,0
20190721,EPE,1,0,0,0
20190721,ERCO,1,0,0,0
20190721,IID,1,0,0,0
20190721,IPCO,1,0,0,0
20190721,LDWP,1,0,0,0
20190721,NEVP,1,0,0,0
20190721,NWMT,1,0,0,0
20190721,PACE,1,0,0,0
20190721,PACW,1,0,0,0
20190721,PGE,1,0,0,0
20190721,PNM,1,0,0,0
20190721,PSCO,1,0,0,0
20190721,PSEI,1,0,0,0
20190721,SRP,1,0,0,0
20190721,SWPP,1,0,0,0
20190721,TEPC,1,0,0,0
20190721,WACM,1,0,0,0
20190721,WALC,1,0,0,0
20190722,AVA,1,0,0,0
20190722,AVRN,1,0,0,0
20190722,AZPS,1,0,0,0
20190722,BANC,1,0,0,0
20190722,BPAT,1,0,0,0
20190722,CISO,1,0,0,0
20190722,EPE,1,0,0,0
20190722,ERCO,1,0,0,0
20190722,IID,1,0,0,0
20190722,IPCO,1,0,0,0
20190722,LDWP,1,0,0,0
20190722,NEVP,1,0,0,0
20190722,NWMT,1,0,0,0
20190722,PACE,1,0,0,0
20190722,PACW,1,0,0,0
20190722,PGE,1,0,0,0
20190722,PNM,1,0,0,0
20190722,PSCO,1,0,0,0
20190722,PSEI,1,0,0,0
20190722,SRP,1,0,0,0
20190722,SWPP,1,0,0,0
20190722,TEPC,1,0,0,0
20190722,WACM,1,0,0,0
20190722,WALC,1,0,0,0
20190723,AVA,1,0,0,0
20190723,AVRN,1,0,0,0
20190723,AZPS,1,0,0,0
20190723,BANC,1,0,0,0
20190723,BPAT,1,0,0,0
20190723,CISO,1,0,0,0
20190723,EPE,1,0,0,0
20190723,ERCO,1,0,0,0
20190723,IID,1,0,0,0
20190723,IPCO,1,0,0,0
20190723,LDWP,1,0,0,0
20190723,NEVP,1,0,0,0
20190723,NWMT,1,0,0,0
20190723,PACE,1,0,0,0
20190723,PACW,1,0,0,0
20190723,PGE,1,0,0,0
20190723,PNM,1,0,0,0
20190723,PSCO,1,0,0,0
20190723,PSEI,1,0,0,0
20190723,SRP,1,0,0,0
20190723,SWPP,1,0,0,0
20190723,TEPC,1,0,0,0
20190723,WACM,1,0,0,0
20190723,WALC,1,0,0,0
20190724,AVA,0,1,0,0
20190724,AVRN,0,1,0,0
20190724,AZPS,1,0,0,0
20190724,BANC,1,0,0,0
20190724,BPAT,0,1,0,0
20190724,CISO,1,0,0,0
20190724,EPE,1,0,0,0
20190724,ERCO,1,0,0,0
20190724,IID,1,0,0,0
20190724,IPCO,1,0,0,0
20190724,LDWP,1,0,0,0
20190724,NEVP,1,0,0,0
20190724,NWMT,0,1,0,0
20190724,PACE,1,0,0,0
20190724,PACW,1,0,0,0
20190724,PGE,0,1,0,0
20190724,PNM,1,0,0,0
20190724,PSCO,1,0,0,0
20190724,PSEI,0,1,0,0
20190724,SRP,1,0,0,0
20190724,SWPP,1,0,0,0
20190724,TEPC,1,0,0,0
20190724,WACM,1,0,0,0
20190724,WALC,1,0,0,0
20190725,AVA,0,1,0,0
20190725,AVRN,1,0,0,0
20190725,AZPS,1,0,0,0
20190725,BANC,1,0,0,0
20190725,BPAT,1,0,0,0
20190725,CISO,1,0,0,0
20190725,EPE,1,0,0,0
20190725,ERCO,1,0,0,0
20190725,IID,1,0,0,0
20190725,IPCO,1,0,0,0
20190725,LDWP,1,0,0,0
20190725,NEVP,1,0,0,0
20190725,NWMT,1,0,0,0
20190725,PACE,1,0,0,0
20190725,PACW,1,0,0,0
20190725,PGE,1,0,0,0
20190725,PNM,1,0,0,0
20190725,PSCO,1,0,0,0
20190725,PSEI,0,0,1,0
20190725,SRP,1,0,0,0
20190725,SWPP,1,0,0,0
20190725,TEPC,1,0,0,0
20190725,WACM,1,0,0,0
20190725,WALC,1,0,0,0
20190726,AVA,0,1,1,0
20190726,AVRN,0,1,1,0
20190726,AZPS,1,0,0,0
20190726,BANC,1,0,0,0
20190726,BPAT,0,1,1,1
20190726,CISO,1,0,0,0
20190726,EPE,1,0,0,0
20190726,ERCO,0,1,0,0
20190726,IID,1,0,0,0
20190726,IPCO,1,0,0,0
20190726,LDWP,1,0,0,0
20190726,NEVP,1,0,0,0
20190726,NWMT,1,0,0,0
20190726,PACE,1,0,0,0
20190726,PACW,0,1,1,0
20190726,PGE,0,1,0,0
20190726,PNM,1,0,0,0
20190726,PSCO,1,0,0,0
20190726,PSEI,0,1,1,0
20190726,SRP,1,0,0,0
20190726,SWPP,1,0,0,0
20190726,TEPC,1,0,0,0
20190726,WACM,1,0,0,0
20190726,WALC,1,0,0,0
20190727,AVA,0,1,0,0
20190727,AVRN,1,0,0,0
20190727,AZPS,1,0,0,0
20190727,BANC,1,0,0,0
20190727,BPAT,0,1,0,0
20190727,CISO,1,0,0,0
20190727,EPE,1,0,0,0
20190727,ERCO,0,1,0,0
20190727,IID,1,0,0,0
20190727,IPCO,0,1,1,0
20190727,LDWP,1,0,0,0
20190727,NEVP,1,0,0,0
20190727,NWMT,0,1,0,0
20190727,PACE,1,0,0,0
20190727,PACW,0,1,1,0
20190727,PGE,1,0,0,0
20190727,PNM,1,0,0,0
20190727,PSCO,1,0,0,0
20190727,PSEI,0,1,0,0
20190727,SRP,1,0,0,0
20190727,SWPP,1,0,0,0
20190727,TEPC,1,0,0,0
20190727,WACM,1,0,0,0
20190727,WALC,1,0,0,0
20190728,AVA,0,1,0,0
20190728,AVRN,1,0,0,0
20190728,AZPS,1,0,0,0
20190728,BANC,1,0,0,0
20190728,BPAT,0,1,0,0
20190728,CISO,1,0,0,0
20190728,EPE,1,0,0,0
20190728,ERCO,1,0,0,0
20190728,IID,1,0,0,0
20190728,IPCO,0,1,0,0
20190728,LDWP,1,0,0,0
20190728,NEVP,1,0,0,0
20190728,NWMT,0,1,1,0
20190728,PACE,1,0,0,0
20190728,PACW,0,1,1,0
20190728,PGE,1,0,0,0
20190728,PNM,0,1,0,0
20190728,PSCO,1,0,0,0
20190728,PSEI,0,1,0,0
20190728,SRP,1,0,0,0
20190728,SWPP,1,0,0,0
20190728,TEPC,1,0,0,0
20190728,WACM,1,0,0,0
20190728,WALC,1,0,0,0
20190729,AVA,0,1,0,0
20190729,AVRN,0,1,0,0
20190729,AZPS,1,0,0,0
20190729,BANC,1,0,0,0
20190729,BPAT,0,1,0,0
20190729,CISO,1,0,0,0
20190729,EPE,1,0,0,0
20190729,ERCO,1,0,0,0
20190729,IID,1,0,0,0
20190729,IPCO,0,1,0,0
20190729,LDWP,1,0,0,0
20190729,NEVP,1,0,0,0
20190729,NWMT,0,1,0,0
20190729,PACE,1,0,0,0
20190729,PACW,0,1,0,0
20190729,PGE,0,1,0,0
20190729,PNM,1,0,0,0
20190729,PSCO,0,1,0,0
20190729,PSEI,0,1,0,0
20190729,SRP,1,0,0,0
20190729,SWPP,0,1,0,0
20190729,TEPC,1,0,0,0
20190729,WACM,0,1,0,0
20190729,WALC,1,0,0,0
20190730,AVA,0,1,0,0
20190730,AVRN,0,1,0,0
20190730,AZPS,1,0,0,0
20190730,BANC,1,0,0,0
20190730,BPAT,0,1,0,0
20190730,CISO,1,0,0,0
20190730,EPE,1,0,0,0
20190730,ERCO,0,1,0,0
20190730,IID,1,0,0,0
20190730,IPCO,0,1,0,0
20190730,LDWP,1,0,0,0
20190730,NEVP,1,0,0,0
20190730,NWMT,0,1,0,0
20190730,PACE,1,0,0,0
20190730,PACW,0,1,0,0
20190730,PGE,0,1,0,0
20190730,PNM,1,0,0,0
20190730,PSCO,1,0,0,0
20190730,PSEI,0,1,1,0
20190730,SRP,1,0,0,0
20190730,SWPP,0,1,0,0
20190730,TEPC,1,0,0,0
20190730,WACM,1,0,0,0
20190730,WALC,1,0,0,0
20190731,AVA,0,1,0,0
20190731,AVRN,1,0,0,0
20190731,AZPS,1,0,0,0
20190731,BANC,1,0,0,0
20190731,BPAT,0,1,0,0
20190731,CISO,1,0,0,0
20190731,EPE,1,0,0,0
20190731,ERCO,1,0,0,0
20190731,IID,0,1,0,0
20190731,IPCO,1,0,0,0
20190731,LDWP,1,0,0,0
20190731,NEVP,1,0,0,0
20190731,NWMT,1,0,0,0
20190731,PACE,1,0,0,0
20190731,PACW,0,1,0,0
20190731,PGE,1,0,0,0
20190731,PNM,1,0,0,0
20190731,PSCO,1,0,0,0
20190731,PSEI,1,0,0,0
20190731,SRP,1,0,0,0
20190731,SWPP,1,0,0,0
20190731,TEPC,1,0,0,0
20190731,WACM,1,0,0,0
20190731,WALC,1,0,0,0
20190801,AVA,0,1,0,0
20190801,AVRN,0,1,0,0
20190801,AZPS,1,0,0,0
20190801,BANC,1,0,0,0
20190801,BPAT,0,1,0,0
20190801,CISO,1,0,0,0
20190801,EPE,1,0,0,0
20190801,ERCO,1,0,0,0
20190801,IID,1,0,0,0
20190801,IPCO,0,1,0,0
20190801,LDWP,1,0,0,0
20190801,NEVP,1,0,0,0
20190801,NWMT,0,1,0,0
20190801,PACE,1,0,0,0
20190801,PACW,0,1,0,0
20190801,PGE,1,0,0,0
20190801,PNM,1,0,0,0
20190801,PSCO,1,0,0,0
20190801,PSEI,0,1,0,0
20190801,SRP,1,0,0,0
20190801,SWPP,1,0,0,0
20190801,TEPC,1,0,0,0
20190801,WACM,1,0,0,0
20190801,WALC,1,0,0,0
20190802,AVA,0,1,0,0
20190802,AVRN,0,1,0,0
20190802,AZPS,1,0,0,0
20190802,BANC,1,0,0,0
20190802,BPAT,0,1,0,0
20190802,CISO,1,0,0,0
20190802,EPE,1,0,0,0
20190802,ERCO,1,0,0,0
20190802,IID,1,0,0,0
20190802,IPCO,0,1,0,0
20190802,LDWP,1,0,0,0
20190802,NEVP,1,0,0,0
20190802,NWMT,0,1,0,0
20190802,PACE,1,0,0,0
20190802,PACW,0,1,0,0
20190802,PGE,1,0,0,0
20190802,PNM,1,0,0,0
20190802,PSCO,1,0,0,0
20190802,PSEI,1,0,0,0
20190802,SRP,1,0,0,0
20190802,SWPP,1,0,0,0
20190802,TEPC,1,0,0,0
20190802,WACM,1,0,0,0
20190802,WALC,1,0,0,0
20190803,AVA,0,1,1,0
20190803,AVRN,0,1,0,0
20190803,AZPS,1,0,0,0
20190803,BANC,1,0,0,0
20190803,BPAT,0,1,0,0
20190803,CISO,1,0,0,0
20190803,EPE,1,0,0,0
20190803,ERCO,1,0,0,0
20190803,IID,1,0,0,0
20190803,IPCO,0,1,0,0
20190803,LDWP,1,0,0,0
20190803,NEVP,1,0,0,0
20190803,NWMT,0,1,0,0
20190803,PACE,1,0,0,0
20190803,PACW,1,0,0,0
20190803,PGE,0,1,0,0
20190803,PNM,1,0,0,0
20190803,PSCO,1,0,0,0
20190803,PSEI,0,1,1,0
20190803,SRP,1,0,0,0
20190803,SWPP,1,0,0,0
20190803,TEPC,1,0,0,0
20190803,WACM,1,0,0,0
20190803,WALC,1,0,0,0
20190804,AVA,0,1,1,1
20190804,AVRN,0,1,1,0
20190804,AZPS,1,0,0,0
20190804,BANC,1,0,0,0
20190804,BPAT,1,0,0,0
20190804,CISO,1,0,0,0
20190804,EPE,1,0,0,0
20190804,ERCO,1,0,0,0
20190804,IID,1,0,0,0
20190804,IPCO,1,0,0,0
20190804,LDWP,1,0,0,0
20190804,NEVP,1,0,0,0
20190804,NWMT,1,0,0,0
20190804,PACE,1,0,0,0
20190804,PACW,1,0,0,0
20190804,PGE,1,0,0,0
20190804,PNM,1,0,0,0
20190804,PSCO,1,0,0,0
20190804,PSEI,0,1,1,1
20190804,SRP,1,0,0,0
20190804,SWPP,1,0,0,0
20190804,TEPC,1,0,0,0
20190804,WACM,1,0,0,0
20190804,WALC,1,0,0,0
20190805,AVA,0,1,0,1
20190805,AVRN,0,1,0,0
20190805,AZPS,1,0,0,0
20190805,BANC,1,0,0,0
20190805,BPAT,1,0,0,0
20190805,CISO,1,0,0,0
20190805,EPE,1,0,0,0
20190805,ERCO,1,0,0,0
20190805,IID,1,0,0,0
20190805,IPCO,1,0,0,0
20190805,LDWP,1,0,0,0
20190805,NEVP,1,0,0,0
20190805,NWMT,1,0,0,0
20190805,PACE,1,0,0,0
20190805,PACW,1,0,0,0
20190805,PGE,1,0,0,0
20190805,PNM,1,0,0,0
20190805,PSCO,1,0,0,0
20190805,PSEI,0,1,0,0
20190805,SRP,1,0,0,0
20190805,SWPP,1,0,0,0
20190805,TEPC,1,0,0,0
20190805,WACM,1,0,0,0
20190805,WALC,1,0,0,0
20190806,AVA,0,1,0,0
20190806,AVRN,0,1,0,0
20190806,AZPS,1,0,0,0
20190806,BANC,1,0,0,0
20190806,BPAT,0,1,0,0
20190806,CISO,1,0,0,0
20190806,EPE,1,0,0,0
20190806,ERCO,1,0,0,0
20190806,IID,1,0,0,0
20190806,IPCO,1,0,0,0
20190806,LDWP,1,0,0,0
20190806,NEVP,1,0,0,0
20190806,NWMT,0,1,0,0
20190806,PACE,1,0,0,0
20190806,PACW,1,0,0,0
20190806,PGE,0,1,0,0
20190806,PNM,1,0,0,0
20190806,PSCO,0,1,0,0
20190806,PSEI,0,1,0,0
20190806,SRP,1,0,0,0
20190806,SWPP,1,0,0,0
20190806,TEPC,1,0,0,0
20190806,WACM,0,1,0,0
20190806,WALC,1,0,0,0
20190807,AVA,0,1,0,0
20190807,AVRN,0,1,0,0
20190807,AZPS,1,0,0,0
20190807,BANC,1,0,0,0
20190807,BPAT,0,1,0,0
20190807,CISO,1,0,0,0
20190807,EPE,1,0,0,0
20190807,ERCO,1,0,0,0
20190807,IID,1,0,0,0
20190807,IPCO,1,0,0,0
20190807,LDWP,1,0,0,0
20190807,NEVP,1,0,0,0
20190807,NWMT,0,1,1,0
20190807,PACE,1,0,0,0
20190807,PACW,1,0,0,0
20190807,PGE,1,0,0,0
20190807,PNM,1,0,0,0
20190807,PSCO,1,0,0,0
20190807,PSEI,0,1,0,0
20190807,SRP,1,0,0,0
20190807,SWPP,1,0,0,0
20190807,TEPC,1,0,0,0
20190807,WACM,1,0,0,0
20190807,WALC,1,0,0,0
20190808,AVA,0,1,0,0
20190808,AVRN,1,0,0,0
20190808,AZPS,1,0,0,0
20190808,BANC,1,0,0,0
20190808,BPAT,1,0,0,0
20190808,CISO,1,0,0,0
20190808,EPE,1,0,0,0
20190808,ERCO,1,0,0,0
20190808,IID,1,0,0,0
20190808,IPCO,1,0,0,0
20190808,LDWP,1,0,0,0
20190808,NEVP,1,0,0,0
20190808,NWMT,0,1,1,1
20190808,PACE,1,0,0,0
20190808,PACW,1,0,0,0
20190808,PGE,1,0,0,0
20190808,PNM,1,0,0,0
20190808,PSCO,1,0,0,0
20190808,PSEI,0,1,0,0
20190808,SRP,1,0,0,0
20190808,SWPP,1,0,0,0
20190808,TEPC,1,0,0,0
20190808,WACM,1,0,0,0
20190808,WALC,1,0,0,0
20190809,AVA,1,0,0,0
20190809,AVRN,1,0,0,0
20190809,AZPS,1,0,0,0
20190809,BANC,1,0,0,0
20190809,BPAT,1,0,0,0
20190809,CISO,1,0,0,0
20190809,EPE,1,0,0,0
20190809,ERCO,1,0,0,0
20190809,IID,1,0,0,0
20190809,IPCO,1,0,0,0
20190809,LDWP,1,0,0,0
20190809,NEVP,1,0,0,0
20190809,NWMT,1,0,0,0
20190809,PACE,1,0,0,0
20190809,PACW,1,0,0,0
20190809,PGE,1,0,0,0
20190809,PNM,1,0,0,0
20190809,PSCO,1,0,0,0
20190809,PSEI,1,0,0,0
20190809,SRP,1,0,0,0
20190809,SWPP,1,0,0,0
20190809,TEPC,1,0,0,0
20190809,WACM,1,0,0,0
20190809,WALC,1,0,0,0
20190811,AVA,1,0,0,0
20190811,AVRN,1,0,0,0
20190811,AZPS,1,0,0,0
20190811,BANC,1,0,0,0
20190811,BPAT,1,0,0,0
20190811,CISO,1,0,0,0
20190811,EPE,1,0,0,0
20190811,ERCO,1,0,0,0
20190811,IID,1,0,0,0
20190811,IPCO,1,0,0,0
20190811,LDWP,1,0,0,0
20190811,NEVP,1,0,0,0
20190811,NWMT,1,0,0,0
20190811,PACE,1,0,0,0
20190811,PACW,1,0,0,0
20190811,PGE,1,0,0,0
20190811,PNM,1,0,0,0
20190811,PSCO,1,0,0,0
20190811,PSEI,1,0,0,0
20190811,SRP,1,0,0,0
20190811,SWPP,1,0,0,0
20190811,TEPC,1,0,0,0
20190811,WACM,1,0,0,0
20190811,WALC,1,0,0,0
20190812,AVA,1,0,0,0
20190812,AVRN,1,0,0,0
20190812,AZPS,1,0,0,0
20190812,BANC,1,0,0,0
20190812,BPAT,1,0,0,0
20190812,CISO,1,0,0,0
20190812,EPE,1,0,0,0
20190812,ERCO,1,0,0,0
20190812,IID,1,0,0,0
20190812,IPCO,1,0,0,0
20190812,LDWP,1,0,0,0
20190812,NEVP,1,0,0,0
20190812,NWMT,1,0,0,0
20190812,PACE,1,0,0,0
20190812,PACW,1,0,0,0
20190812,PGE,1,0,0,0
20190812,PNM,1,0,0,0
20190812,PSCO,1,0,0,0
20190812,PSEI,1,0,0,0
20190812,SRP,1,0,0,0
20190812,SWPP,1,0,0,0
20190812,TEPC,1,0,0,0
20190812,WACM,1,0,0,0
20190812,WALC,1,0,0,0
20190813,AVA,1,0,0,0
20190813,AVRN,1,0,0,0
20190813,AZPS,1,0,0,0
20190813,BANC,1,0,0,0
20190813,BPAT,1,0,0,0
20190813,CISO,1,0,0,0
20190813,EPE,1,0,0,0
20190813,ERCO,1,0,0,0
20190813,IID,1,0,0,0
20190813,IPCO,1,0,0,0
20190813,LDWP,1,0,0,0
20190813,NEVP,1,0,0,0
20190813,NWMT,1,0,0,0
20190813,PACE,1,0,0,0
20190813,PACW,1,0,0,0
20190813,PGE,1,0,0,0
20190813,PNM,1,0,0,0
20190813,PSCO,1,0,0,0
20190813,PSEI,1,0,0,0
20190813,SRP,1,0,0,0
20190813,SWPP,1,0,0,0
20190813,TEPC,1,0,0,0
20190813,WACM,1,0,0,0
20190813,WALC,1,0,0,0
20190814,AVA,1,0,0,0
20190814,AVRN,1,0,0,0
20190814,AZPS,1,0,0,0
20190814,BANC,1,0,0,0
20190814,BPAT,1,0,0,0
20190814,CISO,1,0,0,0
20190814,EPE,1,0,0,0
20190814,ERCO,1,0,0,0
20190814,IID,1,0,0,0
20190814,IPCO,1,0,0,0
20190814,LDWP,1,0,0,0
20190814,NEVP,1,0,0,0
20190814,NWMT,1,0,0,0
20190814,PACE,1,0,0,0
20190814,PACW,1,0,0,0
20190814,PGE,1,0,0,0
20190814,PNM,1,0,0,0
20190814,PSCO,1,0,0,0
20190814,PSEI,1,0,0,0
20190814,SRP,1,0,0,0
20190814,SWPP,1,0,0,0
20190814,TEPC,1,0,0,0
20190814,WACM,1,0,0,0
20190814,WALC,1,0,0,0
20190815,AVA,1,0,0,0
20190815,AVRN,1,0,0,0
20190815,AZPS,1,0,0,0
20190815,BANC,1,0,0,0
20190815,BPAT,1,0,0,0
20190815,CISO,1,0,0,0
20190815,EPE,1,0,0,0
20190815,ERCO,1,0,0,0
20190815,IID,1,0,0,0
20190815,IPCO,1,0,0,0
20190815,LDWP,1,0,0,0
20190815,NEVP,1,0,0,0
20190815,NWMT,1,0,0,0
20190815,PACE,1,0,0,0
20190815,PACW,1,0,0,0
20190815,PGE,1,0,0,0
20190815,PNM,1,0,0,0
20190815,PSCO,1,0,0,0
20190815,PSEI,1,0,0,0
20190815,SRP,1,0,0,0
20190815,SWPP,1,0,0,0
20190815,TEPC,1,0,0,0
20190815,WACM,1,0,0,0
20190815,WALC,1,0,0,0
20190816,AVA,0,1,0,0
20190816,AVRN,0,1,0,0
20190816,AZPS,1,0,0,0
20190816,BANC,1,0,0,0
20190816,BPAT,0,1,0,0
20190816,CISO,1,0,0,0
20190816,EPE,1,0,0,0
20190816,ERCO,0,1,0,0
20190816,IID,1,0,0,0
20190816,IPCO,0,1,1,0
20190816,LDWP,1,0,0,0
20190816,NEVP,1,0,0,0
20190816,NWMT,0,1,0,0
20190816,PACE,1,0,0,0
20190816,PACW,0,1,0,0
20190816,PGE,0,1,0,0
20190816,PNM,1,0,0,0
20190816,PSCO,0,1,0,0
20190816,PSEI,0,1,0,0
20190816,SRP,1,0,0,0
20190816,SWPP,1,0,0,0
20190816,TEPC,1,0,0,0
20190816,WACM,0,1,0,0
20190816,WALC,1,0,0,0
20190817,AVA,1,0,0,0
20190817,AVRN,1,0,0,0
20190817,AZPS,1,0,0,0
20190817,BANC,1,0,0,0
20190817,BPAT,1,0,0,0
20190817,CISO,1,0,0,0
20190817,EPE,1,0,0,0
20190817,ERCO,1,0,0,0
20190817,IID,1,0,0,0
20190817,IPCO,1,0,0,0
20190817,LDWP,1,0,0,0
20190817,NEVP,1,0,0,0
20190817,NWMT,1,0,0,0
20190817,PACE,1,0,0,0
20190817,PACW,1,0,0,0
20190817,PGE,1,0,0,0
20190817,PNM,0,1,0,0
20190817,PSCO,1,0,0,0
20190817,PSEI,1,0,0,0
20190817,SRP,1,0,0,0
20190817,SWPP,1,0,0,0
